코드,평수,전용면적(㎡),층,건축년도,predicted
1153010200,5,15.015,4,2014,"   deposit  pricemon  building           road           dong
0   1000.0        50    317-64     가마산로22길 32  서울특별시 구로구 구로동
1    500.0        45       리츠빌  남부순환로 1082-72  서울특별시 구로구 구로동
2   1000.0        50  (476-75)     구로동로47길 13  서울특별시 구로구 구로동
3   1000.0        45     신영우리힐     구로동로 214-2  서울특별시 구로구 구로동
4   2000.0        20    국제오피스텔    구로중앙로18길 57  서울특별시 구로구 구로동"
1153010300,11,36.07,4,2016,"   deposit  pricemon    building             road            dong
0   1000.0        80        해오름빌    남부순환로105길 234  서울특별시 구로구 가리봉동
1   3000.0        80       드림하우스       디지털로23길 11  서울특별시 구로구 가리봉동
2   4000.0        40  예그린(2-254)  남부순환로105길 242-9  서울특별시 구로구 가리봉동
3   3000.0        55        비체뜰안           우마1길 9  서울특별시 구로구 가리봉동
4   3000.0        30  훼미리하우스201동       구로동로25길 29   서울특별시 구로구 구로동"
1153010200,11,35.4,2,1996,"   deposit  pricemon      building          road           dong
0   4000.0        20      (807-50)     구로동로 86-5  서울특별시 구로구 구로동
1   3000.0        40      (739-23)    구로동로20길 28  서울특별시 구로구 구로동
2   1000.0        50      (738-16)  구로동로18길 20-4  서울특별시 구로구 구로동
3   6000.0        20  금강주택(745-30)     구로동로8길 33  서울특별시 구로구 구로동
4   2000.0        30      (743-16)     구로동로8길 57  서울특별시 구로구 구로동"
1153010200,17,54.63,1,1969,"   deposit  pricemon   building          road            dong
0   1500.0        25       전원연립    신도림로11길 62  서울특별시 구로구 신도림동
1   3500.0        10    (152-4)     도림로22길 21   서울특별시 구로구 구로동
2   2000.0        50   (523-29)  구로중앙로28가길 27   서울특별시 구로구 구로동
3   1000.0        50  (134-105)   디지털로20길 5-5  서울특별시 구로구 가리봉동
4   2000.0        40   (155-19)     도림로26길 17   서울특별시 구로구 구로동"
1153010600,15,50.17,6,2015,"   deposit  pricemon           building         road           dong
0   1000.0        50              조양휴캐슬     중앙로6길 26  서울특별시 구로구 고척동
1   1594.0        21              리움골든빌     중앙로13길 5  서울특별시 구로구 고척동
2  10000.0        65  로얄하이츠A,B동(276-15)  개봉로2길 75-10  서울특별시 구로구 개봉동
3   1000.0        55       태산무지개(107-0)   고척로27길 119  서울특별시 구로구 개봉동
4   1863.0        24           고척동 인하주택    고척로33길 53  서울특별시 구로구 고척동"
1153010700,9,29.85,5,2016,"   deposit  pricemon       building         road           dong
0   3000.0        47         디자인하우스   개봉로12길 5-9  서울특별시 구로구 개봉동
1   3000.0        50          하은빌리지    경인로42길 26  서울특별시 구로구 개봉동
2   1999.0        26  개봉파크빌2(131-5)  경인로33마길 4-7  서울특별시 구로구 개봉동
3   3500.0        50   로얄하이츠(365-1)    개봉로3가길 14  서울특별시 구로구 개봉동
4    284.0        19          진영파크빌    경인로31길 28  서울특별시 구로구 개봉동"
1153010700,9,29.67,2,2014,"   deposit  pricemon       building          road           dong
0   2000.0        50           팰리스뷰    경인로33다길 10  서울특별시 구로구 개봉동
1   4000.0        50  로얄하이츠(264-29)   개봉로16길 18-6  서울특별시 구로구 개봉동
2  13000.0        10           노블리움  개봉로11길 28-23  서울특별시 구로구 개봉동
3   1000.0        50           보성빌라     고척로18길 11  서울특별시 구로구 개봉동
4   6500.0        30           하나캐슬   고척로16가길 7-9  서울특별시 구로구 오류동"
1153010900,17,57.19,3,1988,"   deposit  pricemon     building      road           dong
0   4000.0        60         우신빌라  오리로 1265   서울특별시 구로구 궁동
1   4000.0        30  우석빌라(가,나,다)  오류로8다길 9  서울특별시 구로구 오류동
2   2000.0        60         우신빌라  오리로 1265   서울특별시 구로구 궁동
3   9000.0        15         우신빌라  오리로 1265   서울특별시 구로구 궁동
4    100.0        53         두암빌라  부일로9길 49  서울특별시 구로구 온수동"
1153010600,15,49.32,4,2002,"   deposit  pricemon            building           road           dong
0   3000.0        40  미건스위트빌(104동)417-14     개봉로23가길 91  서울특별시 구로구 개봉동
1   2000.0        45    청우아트빌-A동(456-22)  고척로52라길 19-32  서울특별시 구로구 개봉동
2   3000.0        50         충무빌라(326-8)    개봉로17길 18-7  서울특별시 구로구 개봉동
3   7000.0        40                우정주택      개봉로24길 40  서울특별시 구로구 개봉동
4   6000.0        40             OK빌리지B동  고척로21다길 20-10  서울특별시 구로구 개봉동"
1153010600,4,13.32,4,2012,"   deposit  pricemon  building           road           dong
0   7000.0        25       팰리채     경인로47다길 23  서울특별시 구로구 고척동
1   1000.0        40      레스타빌     경인로47다길 13  서울특별시 구로구 고척동
2    500.0        43  (202-15)  남부순환로97길 20-7  서울특별시 구로구 개봉동
3    100.0        13     57-47  경인로47다길 11-16  서울특별시 구로구 고척동
4    100.0        13     57-47  경인로47다길 11-16  서울특별시 구로구 고척동"
1153011000,12,40.51,5,2015,"   deposit  pricemon building          road           dong
0   3000.0        75      다청림      부일로5길 25  서울특별시 구로구 온수동
1   1000.0        65     로제트힐  부일로19길 50-10   서울특별시 구로구 궁동
2   3000.0        70    다청림씨티   부일로1길 26-12  서울특별시 구로구 온수동
3   2000.0        60     로제트힐  부일로19길 50-10   서울특별시 구로구 궁동
4   4000.0        50     로제트힐  부일로19길 50-10   서울특별시 구로구 궁동"
1153010200,16,52.08,2,1998,"   deposit  pricemon   building           road            dong
0   3000.0        60  (429-208)  가마산로20다길 14-2   서울특별시 구로구 구로동
1   2000.0        70   (797-71)     디지털로27길 88   서울특별시 구로구 구로동
2  10000.0        10   (763-17)   구로동로22길 63-2   서울특별시 구로구 구로동
3   1000.0        55   (134-44)      디지털로24길 8  서울특별시 구로구 가리봉동
4   8500.0        15    (742-4)      구로동로8길 91   서울특별시 구로구 구로동"
1153010700,17,57.37,4,2016,"   deposit  pricemon       building         road           dong
0    200.0        36  오성드림빌(155-33)  경인로35길 16-8  서울특별시 구로구 개봉동
1    574.0        50          진성홈타운   경인로33바길 24  서울특별시 구로구 개봉동
2   6241.0         9        (307-9)   서해안로34길 42  서울특별시 구로구 개봉동
3   2070.0        27          아이빌3차  고척로19가길 9-1  서울특별시 구로구 개봉동
4  16300.0        12            골든뷰    고척로22길 12  서울특별시 구로구 개봉동"
1153010200,16,53.84,4,1997,"   deposit  pricemon building           road           dong
0    500.0        40  (781-5)    디지털로27다길 53  서울특별시 구로구 구로동
1   3000.0        60   동신빌라2동  디지털로27라길 29-4  서울특별시 구로구 구로동
2   3500.0        60     세명빌라   구로동로15길 13-7  서울특별시 구로구 구로동
3   5000.0        35    뉴골든빌라      공원로6나길 34  서울특별시 구로구 구로동
4   5000.0        35    뉴골든빌라      공원로6나길 34  서울특별시 구로구 구로동"
1153010800,12,41.3,2,2003,"   deposit  pricemon            building           road           dong
0   1000.0        50           수목원훼미리빌나동      오리로11길 57  서울특별시 구로구 오류동
1   7500.0        25     대림성화홈타운(나)(455)  고척로52라길 19-23  서울특별시 구로구 개봉동
2  12000.0        10                월드타운    고척로4길 15-41  서울특별시 구로구 오류동
3   6000.0        35  미건스위트빌(102동)417-10     개봉로23가길 83  서울특별시 구로구 개봉동
4   4000.0        45            (141-61)      경인로33가길 3  서울특별시 구로구 개봉동"
1153011000,17,56.61,3,2011,"   deposit  pricemon  building           road           dong
0   7000.0        55  예지팰리스86차      부일로17길 36   서울특별시 구로구 궁동
1  18000.0         6      로제트힐   부일로19길 50-10   서울특별시 구로구 궁동
2   1000.0        90  천왕타운하우스3       천왕로1가길 9  서울특별시 구로구 천왕동
3   3000.0        60    대덕크라운빌  오리로22나길 16-35   서울특별시 구로구 궁동
4   4000.0        65       다청림       부일로5길 25  서울특별시 구로구 온수동"
1153010600,18,59.88,4,2017,"   deposit  pricemon       building          road           dong
0   3592.0        18  오성드림빌(249-84)    고척로27다길 22  서울특별시 구로구 고척동
1    200.0        36  오성드림빌(155-33)   경인로35길 16-8  서울특별시 구로구 개봉동
2   1000.0        50           스마트빌  중앙로14나길 6-32  서울특별시 구로구 고척동
3    574.0        50          진성홈타운    경인로33바길 24  서울특별시 구로구 개봉동
4   2070.0        27          아이빌3차   고척로19가길 9-1  서울특별시 구로구 개봉동"
1153011000,19,61.26,1,1985,"   deposit  pricemon building      road           dong
0    500.0        45     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
1   4000.0        30     두암빌라  부일로9길 49  서울특별시 구로구 온수동
2   1000.0        60     동진빌라  경인로 31-9  서울특별시 구로구 온수동
3   1000.0        50     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
4   1000.0        40     두암빌라  부일로9길 49  서울특별시 구로구 온수동"
1153010700,14,46.26,2,1992,"   deposit  pricemon             building           road           dong
0   1000.0        35       거창빌라 바동(46-14)   고척로21나길 98-1  서울특별시 구로구 개봉동
1   2000.0        40                 덕일빌라      고척로21가길 6  서울특별시 구로구 개봉동
2   9000.0        30  개봉파레스빌라 가,나동(170-1)      경인로38길 19  서울특별시 구로구 개봉동
3    500.0        40         진주빌라(298-28)    개봉로3길 126-1  서울특별시 구로구 개봉동
4   9000.0         5                 한솔빌라  고척로21나길 88-71  서울특별시 구로구 개봉동"
1153010700,10,32.3,4,2002,"   deposit  pricemon            building          road           dong
0    500.0        52   미건스위트빌(103동)417-9    개봉로23가길 89  서울특별시 구로구 개봉동
1   1000.0        42       동우빌라(139-151)    경인로33다길 19  서울특별시 구로구 개봉동
2   1000.0        45  미건스위트빌(102동)417-10    개봉로23가길 83  서울특별시 구로구 개봉동
3   2000.0        50   한백아트빌라 나동(325-15)  개봉로17라길 20-5  서울특별시 구로구 개봉동
4   6000.0        35  미건스위트빌(102동)417-10    개봉로23가길 83  서울특별시 구로구 개봉동"
1153010700,9,29.63,4,2014,"   deposit  pricemon      building          road           dong
0   3000.0        50         하은빌리지     경인로42길 26  서울특별시 구로구 개봉동
1   4000.0        45         하은빌리지     경인로42길 26  서울특별시 구로구 개봉동
2  11000.0        20  리안하우스(326-6)  개봉로17길 18-11  서울특별시 구로구 개봉동
3   1000.0        60         양지쉐르빌        고척로 10  서울특별시 구로구 오류동
4   3000.0        50         유앤미다동     오리로11길 21  서울특별시 구로구 오류동"
1153010200,10,33.12,3,1985,"   deposit  pricemon   building           road            dong
0    500.0        45   (252-19)  디지털로27나길 17-6   서울특별시 구로구 구로동
1   1000.0        50   (252-83)   디지털로27나길 8-1   서울특별시 구로구 구로동
2   1000.0        50  (134-105)    디지털로20길 5-5  서울특별시 구로구 가리봉동
3   4000.0        35    (791-1)      도림로12길 28   서울특별시 구로구 구로동
4   4000.0        35    (791-1)      도림로12길 28   서울특별시 구로구 구로동"
1153010300,11,34.89,3,2015,"   deposit  pricemon    building             road            dong
0   4000.0        40  예그린(2-254)  남부순환로105길 242-9  서울특별시 구로구 가리봉동
1   3000.0        55        비체뜰안           우마1길 9  서울특별시 구로구 가리봉동
2   1000.0        80        해오름빌    남부순환로105길 234  서울특별시 구로구 가리봉동
3   1500.0        70        유희빌딩      구로중앙로27길 41   서울특별시 구로구 구로동
4   3000.0        80       드림하우스       디지털로23길 11  서울특별시 구로구 가리봉동"
1153010700,12,39.86,2,2014,"   deposit  pricemon building          road           dong
0   5000.0        60     유진캐슬  개봉로15길 46-20  서울특별시 구로구 개봉동
1  13000.0        10     노블리움  개봉로11길 28-23  서울특별시 구로구 개봉동
2   2000.0        60   다원아트3차  개봉로11길 63-15  서울특별시 구로구 개봉동
3   5000.0        40  비발디캐슬2차      경인로35길 8  서울특별시 구로구 개봉동
4   2500.0        60      트라움     고척로27길 71  서울특별시 구로구 개봉동"
1153010700,9,29.08,2,2017,"   deposit  pricemon       building          road           dong
0   4000.0        50  로얄하이츠(264-29)   개봉로16길 18-6  서울특별시 구로구 개봉동
1   1000.0        50           보성빌라     고척로18길 11  서울특별시 구로구 개봉동
2   2000.0        50           팰리스뷰    경인로33다길 10  서울특별시 구로구 개봉동
3   3000.0        20           스마트빌  중앙로14나길 6-32  서울특별시 구로구 고척동
4   6500.0        30           하나캐슬   고척로16가길 7-9  서울특별시 구로구 오류동"
1153010700,29,95.37,2,1982,"   deposit  pricemon        building          road           dong
0   2000.0        50     국화빌라(171-1)   경인로40길 32-9  서울특별시 구로구 개봉동
1   3000.0        50          대성연립A동        경서로 19  서울특별시 구로구 고척동
2   1000.0        40         (62-10)  안양천로537다길 49  서울특별시 구로구 고척동
3   1500.0        50            대흥빌라      경인로3길 97  서울특별시 구로구 온수동
4   5000.0        70  개봉그린맨션(170-45)     경인로38길 25  서울특별시 구로구 개봉동"
1153010700,12,39.63,4,2014,"   deposit  pricemon building          road           dong
0   1488.0        12  오성드림빌3차   개봉로11길 71-7  서울특별시 구로구 개봉동
1   3000.0        60    대우예다지        고척로 20  서울특별시 구로구 오류동
2   2000.0        60   다원아트3차  개봉로11길 63-15  서울특별시 구로구 개봉동
3    500.0        40    테라하우스    고척로16가길 29  서울특별시 구로구 오류동
4   5000.0        40  비발디캐슬2차      경인로35길 8  서울특별시 구로구 개봉동"
1153010700,10,32.44,-1,1986,"   deposit  pricemon            building          road           dong
0   6800.0        11  별장빌라 가동, 나동(50-43)    고척로21나길 77  서울특별시 구로구 개봉동
1    500.0        35      목화타운 3동(50-33)  고척로21가길 92-1  서울특별시 구로구 개봉동
2    500.0        25                덕수주택    고척로21다길 46  서울특별시 구로구 개봉동
3   1000.0        40             천안주택(나)     오류로 54-26  서울특별시 구로구 오류동
4   2500.0        15         개봉빌라(278-9)      개봉로14길 4  서울특별시 구로구 개봉동"
1153010200,5,15.015,4,2014,"   deposit  pricemon  building           road           dong
0   1000.0        50    317-64     가마산로22길 32  서울특별시 구로구 구로동
1    500.0        45       리츠빌  남부순환로 1082-72  서울특별시 구로구 구로동
2   1000.0        50  (476-75)     구로동로47길 13  서울특별시 구로구 구로동
3   1000.0        45     신영우리힐     구로동로 214-2  서울특별시 구로구 구로동
4   2000.0        20    국제오피스텔    구로중앙로18길 57  서울특별시 구로구 구로동"
1153010800,9,29.15,4,2012,"   deposit  pricemon    building          road           dong
0   3000.0        50       유앤미다동     오리로11길 21  서울특별시 구로구 오류동
1   1000.0        60       양지쉐르빌        고척로 10  서울특별시 구로구 오류동
2   3000.0        40  J팰리스3차(A동)  경인로15길 70-21  서울특별시 구로구 오류동
3   3000.0        50       하은빌리지     경인로42길 26  서울특별시 구로구 개봉동
4   4000.0        45       하은빌리지     경인로42길 26  서울특별시 구로구 개봉동"
1153010700,14,44.89,1,2003,"   deposit  pricemon         building           road           dong
0   7500.0        25  대림성화홈타운(나)(455)  고척로52라길 19-23  서울특별시 구로구 개봉동
1   4000.0        35            신아파크빌   개봉로3가길 82-39  서울특별시 구로구 개봉동
2    300.0        35     진우빌라(344-25)   개봉로11길 38-36  서울특별시 구로구 개봉동
3   1400.0        50            그린빌5차   개봉로3가길 88-30  서울특별시 구로구 개봉동
4    500.0        20            서울린빌라      경인로15길 94  서울특별시 구로구 오류동"
1153010700,12,40.44,6,2017,"   deposit  pricemon           building          road           dong
0   1000.0        70              웰빙하우스    고척로27가길 10  서울특별시 구로구 개봉동
1   3000.0        70           동건덕의센트레빌    고척로52가길 39  서울특별시 구로구 고척동
2  10000.0        65  로얄하이츠A,B동(276-15)   개봉로2길 75-10  서울특별시 구로구 개봉동
3    300.0        22              라다팰리스    고척로21가길 72  서울특별시 구로구 개봉동
4    422.0        39      엘림하우스(109-14)  고척로27길 81-14  서울특별시 구로구 개봉동"
1153010800,18,57.94,4,2003,"   deposit  pricemon         building          road           dong
0   6700.0        40    삼성빌라트(331-18)  개봉로15길 36-18  서울특별시 구로구 개봉동
1   2000.0        70  시몬아트빌라2차(345-2)  개봉로11길 18-37  서울특별시 구로구 개봉동
2   5000.0        50         삼화프라임빌2동    서해안로21길 18  서울특별시 구로구 오류동
3   1500.0        50        대하쉐르빌타운7동     고척로3길 105  서울특별시 구로구 오류동
4   9000.0        25         동도아트빌라D동     오리로13길 28  서울특별시 구로구 오류동"
1153010700,9,29.48,2,2016,"   deposit  pricemon       building          road           dong
0   2000.0        50           팰리스뷰    경인로33다길 10  서울특별시 구로구 개봉동
1   4000.0        50  로얄하이츠(264-29)   개봉로16길 18-6  서울특별시 구로구 개봉동
2   1000.0        50           보성빌라     고척로18길 11  서울특별시 구로구 개봉동
3  13000.0        10           노블리움  개봉로11길 28-23  서울특별시 구로구 개봉동
4   6500.0        30           하나캐슬   고척로16가길 7-9  서울특별시 구로구 오류동"
1153010800,12,39.765,3,1976,"   deposit  pricemon      building          road           dong
0   4000.0        40          동부그린      경인로6길 30  서울특별시 구로구 오류동
1   4500.0        20          동부그린      경인로6길 30  서울특별시 구로구 오류동
2   2600.0        40       서울가든빌라2        경인로 83  서울특별시 구로구 오류동
3   2000.0        50          동부그린      경인로6길 30  서울특별시 구로구 오류동
4   2000.0        30  동부청운주택(1,2동)  오리로13길 56-37  서울특별시 구로구 오류동"
1153010700,17,55.6,1,2001,"   deposit  pricemon      building          road           dong
0   1000.0        65      (279-17)   개봉로12길 10-5  서울특별시 구로구 개봉동
1   1000.0        65      (279-17)   개봉로12길 10-5  서울특별시 구로구 개봉동
2   4000.0        35         신아파크빌  개봉로3가길 82-39  서울특별시 구로구 개봉동
3    300.0        35  진우빌라(344-25)  개봉로11길 38-36  서울특별시 구로구 개봉동
4   2500.0        50   정원빌라(360-2)      개봉로3가길 6  서울특별시 구로구 개봉동"
1153010200,7,21.99,2,1997,"   deposit  pricemon  building        road           dong
0    500.0        45  (750-10)  구로동로18길 41  서울특별시 구로구 구로동
1   3000.0        30  (780-80)    도림로12길 5  서울특별시 구로구 구로동
2   1000.0        35  (806-12)    도림로3길 11  서울특별시 구로구 구로동
3   1500.0        40  (791-40)   도림로10길 33  서울특별시 구로구 구로동
4   2000.0        30  (743-16)   구로동로8길 57  서울특별시 구로구 구로동"
1153010700,21,70.17,1,1984,"   deposit  pricemon          building        road           dong
0   3000.0        40           서서울가든맨션  서해안로20길 41  서울특별시 구로구 오류동
1   3000.0        60  미주빌라 A,B동(181-1)  개봉로23가길 54  서울특별시 구로구 개봉동
2  10000.0        20  용두연립 가,나동(138-2)   경인로33길 38  서울특별시 구로구 개봉동
3  10000.0        20  용두연립 가,나동(138-2)   경인로33길 38  서울특별시 구로구 개봉동
4   6000.0        60              현대연립   오류로 62-15  서울특별시 구로구 오류동"
1153010300,14,47.28,5,2018,"   deposit  pricemon building           road            dong
0   2000.0        75      해오름      구일로8길 139   서울특별시 구로구 구로동
1   2784.0        23  씨제이씨아트빌  가마산로20라길 20-9   서울특별시 구로구 구로동
2   2991.0        20    이노시티빌        우마1길 22  서울특별시 구로구 가리봉동
3   1000.0        80     해오름빌  남부순환로105길 234  서울특별시 구로구 가리봉동
4   1000.0        60   갤러리하우스     구로동로28길 13   서울특별시 구로구 구로동"
1153010800,24,79.56,1,1984,"   deposit  pricemon     building         road           dong
0   6000.0        60         현대연립    오류로 62-15  서울특별시 구로구 오류동
1   2000.0        50  국화빌라(171-1)  경인로40길 32-9  서울특별시 구로구 개봉동
2   1000.0        45    동양(171-1)    부일로11길 51   서울특별시 구로구 궁동
3   3000.0        45    삼성주택(가나다)      오리로9길 6  서울특별시 구로구 오류동
4   3000.0        40      서서울가든맨션   서해안로20길 41  서울특별시 구로구 오류동"
1153010800,5,18.03,19,2017,"   deposit  pricemon building       road           dong
0    500.0        63    원타워3차    경인로 220  서울특별시 구로구 오류동
1   6000.0        25  (47-24)  경인로 178-8  서울특별시 구로구 오류동
2   3500.0        30  (47-24)  경인로 178-8  서울특별시 구로구 오류동
3   2000.0        50    원타워3차    경인로 220  서울특별시 구로구 오류동
4    500.0        60    원타워3차    경인로 220  서울특별시 구로구 오류동"
1153010200,11,35.61,3,1994,"   deposit  pricemon  building          road           dong
0   4000.0        25  (752-35)  구로동로8길 70-15  서울특별시 구로구 구로동
1   4000.0        35   (791-1)     도림로12길 28  서울특별시 구로구 구로동
2   4000.0        35   (791-1)     도림로12길 28  서울특별시 구로구 구로동
3   1000.0        40   (744-1)     구로동로8길 53  서울특별시 구로구 구로동
4   1000.0        50  (798-10)    디지털로27라길 7  서울특별시 구로구 구로동"
1153010900,14,46.51,3,1988,"   deposit  pricemon      building          road           dong
0   5300.0        20          우신빌라      오리로 1265   서울특별시 구로구 궁동
1   8000.0        10          우신빌라      오리로 1265   서울특별시 구로구 궁동
2   3000.0        45          궁동빌라     부일로19길 34   서울특별시 구로구 궁동
3   2000.0        30  동부청운주택(1,2동)  오리로13길 56-37  서울특별시 구로구 오류동
4   2600.0        40       서울가든빌라2        경인로 83  서울특별시 구로구 오류동"
1153010200,17,57.64,2,1996,"   deposit  pricemon   building           road            dong
0   2000.0        70   (797-71)     디지털로27길 88   서울특별시 구로구 구로동
1   3000.0        60  (429-208)  가마산로20다길 14-2   서울특별시 구로구 구로동
2   5500.0        45    (745-3)     구로동로18길 34   서울특별시 구로구 구로동
3  12000.0        14    (738-8)   구로동로18길 20-3   서울특별시 구로구 구로동
4   1000.0        55   (134-44)      디지털로24길 8  서울특별시 구로구 가리봉동"
