코드,평수,전용면적(㎡),층,건축년도,predicted
1153010700,15,49.02,2,2012,"   deposit  pricemon     building           road           dong
0   2000.0        70  청림빌(309-13)    서해안로34가길 37  서울특별시 구로구 개봉동
1   1644.0        14          블루힐  개봉로17아길 41-10  서울특별시 구로구 개봉동
2   2344.0        20     (306-20)     개봉로17다길 52  서울특별시 구로구 개봉동
3   4000.0        70          하연빌      개봉로1가길 42  서울특별시 구로구 개봉동
4   2527.0        21         아스톤빌        경서로7길 9  서울특별시 구로구 고척동"
1153010200,9,28.66,3,1995,"   deposit  pricemon  building          road           dong
0   3000.0        35  (763-15)   구로동로8길 80-4  서울특별시 구로구 구로동
1   1000.0        45  (763-12)    구로동로22길 63  서울특별시 구로구 구로동
2   4000.0        25  (752-35)  구로동로8길 70-15  서울특별시 구로구 구로동
3   1000.0        40   (744-1)     구로동로8길 53  서울특별시 구로구 구로동
4   3000.0        30  (780-80)      도림로12길 5  서울특별시 구로구 구로동"
1153010800,5,18.03,17,2017,"   deposit  pricemon building       road           dong
0   1000.0        50  (47-24)  경인로 178-8  서울특별시 구로구 오류동
1   6000.0        25  (47-24)  경인로 178-8  서울특별시 구로구 오류동
2   3500.0        30  (47-24)  경인로 178-8  서울특별시 구로구 오류동
3   2500.0        43    원타워3차    경인로 220  서울특별시 구로구 오류동
4   2000.0        50    원타워3차    경인로 220  서울특별시 구로구 오류동"
1153010800,11,36.48,2,1991,"   deposit  pricemon   building            road           dong
0   1000.0        55       동산빌라        오류로 54-9  서울특별시 구로구 오류동
1    500.0        55  한보빌라(가,나)       오류로8다길 15  서울특별시 구로구 오류동
2   4000.0        35       미래빌라    서해안로 2313-10  서울특별시 구로구 오류동
3    100.0        10       미래빌라    서해안로 2313-10  서울특별시 구로구 오류동
4   6000.0        15    거성빌라 1동  고척로21나길 88-103  서울특별시 구로구 개봉동"
1153010200,13,42.83,2,1961,"   deposit  pricemon  building          road           dong
0   3500.0        10   (152-4)     도림로22길 21  서울특별시 구로구 구로동
1   2000.0        40  (155-19)     도림로26길 17  서울특별시 구로구 구로동
2    200.0        40  (252-35)  디지털로27나길 5-2  서울특별시 구로구 구로동
3   5000.0        15   (152-4)     도림로22길 21  서울특별시 구로구 구로동
4   1500.0        40  (155-51)      도림로24길 6  서울특별시 구로구 구로동"
1153010600,15,51.22,3,2002,"   deposit  pricemon            building            road           dong
0   6000.0        40             OK빌리지B동   고척로21다길 20-10  서울특별시 구로구 개봉동
1   2000.0        50               대진그린빌  안양천로537가길 15-3  서울특별시 구로구 고척동
2    100.0        15         동부맨션(309-1)      개봉로17나길 99  서울특별시 구로구 개봉동
3   3000.0        40  미건스위트빌(104동)417-14      개봉로23가길 91  서울특별시 구로구 개봉동
4   2000.0        60       뉴행운타운(139-11)       경인로33길 14  서울특별시 구로구 개봉동"
1153010600,15,49.965,2,2003,"   deposit  pricemon         building            road           dong
0   2000.0        50            대진그린빌  안양천로537가길 15-3  서울특별시 구로구 고척동
1   2000.0        60    뉴행운타운(139-11)       경인로33길 14  서울특별시 구로구 개봉동
2   2000.0        50            신아파크빌    개봉로3가길 82-39  서울특별시 구로구 개봉동
3   7500.0        25  대림성화홈타운(나)(455)   고척로52라길 19-23  서울특별시 구로구 개봉동
4   2000.0        55         청우아트빌 A동    경인로35길 64-11  서울특별시 구로구 고척동"
1153010800,11,36.015,3,1991,"   deposit  pricemon building          road           dong
0   3000.0        40  성산빌라 2동     오류로 54-19  서울특별시 구로구 오류동
1   3000.0        35  천안주택(나)     오류로 54-26  서울특별시 구로구 오류동
2   1000.0        50     미래빌라  서해안로 2313-10  서울특별시 구로구 오류동
3   1000.0        46     행운빌라     오류로8바길 34  서울특별시 구로구 오류동
4   1000.0        55     동산빌라      오류로 54-9  서울특별시 구로구 오류동"
1153010700,14,47.05,2,1990,"   deposit  pricemon             building          road           dong
0   2000.0        40                 덕일빌라     고척로21가길 6  서울특별시 구로구 개봉동
1   1000.0        35       거창빌라 바동(46-14)  고척로21나길 98-1  서울특별시 구로구 개봉동
2   1000.0        30         동부청운주택(1,2동)  오리로13길 56-37  서울특별시 구로구 오류동
3    500.0        40         진주빌라(298-28)   개봉로3길 126-1  서울특별시 구로구 개봉동
4   9000.0        30  개봉파레스빌라 가,나동(170-1)     경인로38길 19  서울특별시 구로구 개봉동"
1153010700,9,28.17,5,2013,"   deposit  pricemon      building         road           dong
0   3000.0        50         하은빌리지    경인로42길 26  서울특별시 구로구 개봉동
1   3000.0        47        디자인하우스   개봉로12길 5-9  서울특별시 구로구 개봉동
2   3500.0        50  로얄하이츠(365-1)    개봉로3가길 14  서울특별시 구로구 개봉동
3    284.0        19         진영파크빌    경인로31길 28  서울특별시 구로구 개봉동
4   2000.0        60         동부에이스  개봉로17나길 111  서울특별시 구로구 개봉동"
1153011000,14,47.52,3,1988,"   deposit  pricemon building       road           dong
0   9000.0        10       동진   부일로7길 38  서울특별시 구로구 온수동
1   5300.0        20     우신빌라   오리로 1265   서울특별시 구로구 궁동
2   8000.0        10     우신빌라   오리로 1265   서울특별시 구로구 궁동
3   1000.0        30     동진빌라   경인로 31-9  서울특별시 구로구 온수동
4   3000.0        45     궁동빌라  부일로19길 34   서울특별시 구로구 궁동"
1153010700,9,29.7,2,2013,"   deposit  pricemon       building          road           dong
0   2000.0        50           팰리스뷰    경인로33다길 10  서울특별시 구로구 개봉동
1  13000.0        10           노블리움  개봉로11길 28-23  서울특별시 구로구 개봉동
2   4000.0        50  로얄하이츠(264-29)   개봉로16길 18-6  서울특별시 구로구 개봉동
3   3000.0        50          유앤미다동     오리로11길 21  서울특별시 구로구 오류동
4   3000.0        50          유앤미다동     오리로11길 21  서울특별시 구로구 오류동"
1153010800,18,59.81,3,1994,"   deposit  pricemon          building         road           dong
0   4000.0        40            태성그린빌라  고척로3길 86-15  서울특별시 구로구 오류동
1   3000.0        60            인창주택A동    오류로 54-32  서울특별시 구로구 오류동
2   3000.0        50  창동타운 104동(60-99)   고척로19가길 25  서울특별시 구로구 개봉동
3   2000.0        50  창동타운 103동(60-98)   고척로21가길 43  서울특별시 구로구 개봉동
4   3000.0        45    대림그린빌라(338-11)    개봉로15길 72  서울특별시 구로구 개봉동"
1153010200,9,29.79,4,1985,"   deposit  pricemon   building           road            dong
0    500.0        45   (252-19)  디지털로27나길 17-6   서울특별시 구로구 구로동
1   1000.0        45   (742-49)      구로동로8길 83   서울특별시 구로구 구로동
2   1000.0        50   (252-83)   디지털로27나길 8-1   서울특별시 구로구 구로동
3   2000.0        50   (745-26)   구로동로18길 30-8   서울특별시 구로구 구로동
4   3000.0        28  (134-106)   디지털로24길 16-2  서울특별시 구로구 가리봉동"
1153010800,18,59.95,4,2004,"   deposit  pricemon         building          road           dong
0   2000.0        70  시몬아트빌라2차(345-2)  개봉로11길 18-37  서울특별시 구로구 개봉동
1   5000.0        50         삼화프라임빌2동    서해안로21길 18  서울특별시 구로구 오류동
2   9000.0        25         동도아트빌라D동     오리로13길 28  서울특별시 구로구 오류동
3   1500.0        50        대하쉐르빌타운7동     고척로3길 105  서울특별시 구로구 오류동
4   6700.0        40    삼성빌라트(331-18)  개봉로15길 36-18  서울특별시 구로구 개봉동"
1153010200,11,37.77,2,1994,"   deposit  pricemon  building          road           dong
0   2000.0        45  (803-12)    도림로3길 18-5  서울특별시 구로구 구로동
1   2000.0        45  (803-12)    도림로3길 18-5  서울특별시 구로구 구로동
2   1000.0        50  (738-16)  구로동로18길 20-4  서울특별시 구로구 구로동
3   3000.0        40  (739-23)    구로동로20길 28  서울특별시 구로구 구로동
4   4000.0        20  (807-50)     구로동로 86-5  서울특별시 구로구 구로동"
1153010700,13,44.47,4,2002,"   deposit  pricemon            building           road           dong
0   2000.0        45    청우아트빌-A동(456-22)  고척로52라길 19-32  서울특별시 구로구 개봉동
1   1000.0        45  미건스위트빌(102동)417-10     개봉로23가길 83  서울특별시 구로구 개봉동
2   1000.0        42       동우빌라(139-151)     경인로33다길 19  서울특별시 구로구 개봉동
3   5000.0        33   한솔빌라트(B동)(305-27)     개봉로17나길 58  서울특별시 구로구 개봉동
4   4000.0        45            (141-61)      경인로33가길 3  서울특별시 구로구 개봉동"
1153010700,18,59.07,3,2018,"   deposit  pricemon       building          road           dong
0    601.0        47  오성드림빌(155-33)   경인로35길 16-8  서울특별시 구로구 개봉동
1    556.0        32  오성드림빌(308-14)    개봉로17나길 80  서울특별시 구로구 개봉동
2    574.0        51          진성홈타운    경인로33바길 24  서울특별시 구로구 개봉동
3   3700.0        12          진성홈타운    경인로33바길 24  서울특별시 구로구 개봉동
4   1000.0        50           스마트빌  중앙로14나길 6-32  서울특별시 구로구 고척동"
1153010700,11,37.14,3,1993,"   deposit  pricemon        building            road           dong
0   4000.0        30  거창빌라 나동(46-16)    고척로21나길 98-2  서울특별시 구로구 개봉동
1   3000.0        40         성산빌라 2동       오류로 54-19  서울특별시 구로구 오류동
2   8000.0         5   선경아트빌라(322-9)   개봉로17마길 17-25  서울특별시 구로구 개봉동
3   3000.0        35         천안주택(나)       오류로 54-26  서울특별시 구로구 오류동
4   6000.0        15         거성빌라 1동  고척로21나길 88-103  서울특별시 구로구 개봉동"
1153010700,18,59.82,3,2002,"   deposit  pricemon        building           road           dong
0    100.0        15     동부맨션(309-1)     개봉로17나길 99  서울특별시 구로구 개봉동
1   1500.0        50       대하쉐르빌타운7동      고척로3길 105  서울특별시 구로구 오류동
2   6000.0        40         OK빌리지B동  고척로21다길 20-10  서울특별시 구로구 개봉동
3   5000.0        50        삼화프라임빌2동     서해안로21길 18  서울특별시 구로구 오류동
4   3000.0        60  부원하이츠빌라(319-5)  개봉로17나길 61-12  서울특별시 구로구 개봉동"
1153010700,14,47.74,1,1986,"   deposit  pricemon      building         road           dong
0    500.0        40  진주빌라(298-28)  개봉로3길 126-1  서울특별시 구로구 개봉동
1   3000.0        40     서울가든빌라1단지       경인로 83  서울특별시 구로구 오류동
2   2000.0        40          덕일빌라    고척로21가길 6  서울특별시 구로구 개봉동
3   3000.0        50     우남빌라(가나다)   서해안로20길 38  서울특별시 구로구 오류동
4    500.0        45     삼성주택(가나다)      오리로9길 6  서울특별시 구로구 오류동"
1153010200,9,29.29,2,1996,"   deposit  pricemon      building       road           dong
0   2000.0        30      (743-16)  구로동로8길 57  서울특별시 구로구 구로동
1   3000.0        30      (780-80)   도림로12길 5  서울특별시 구로구 구로동
2   6000.0        20  금강주택(745-30)  구로동로8길 33  서울특별시 구로구 구로동
3   1500.0        40      (791-40)  도림로10길 33  서울특별시 구로구 구로동
4   4000.0        20      (807-50)  구로동로 86-5  서울특별시 구로구 구로동"
1153010700,16,51.4,5,2012,"   deposit  pricemon       building          road           dong
0   2353.0        20           다인주택  개봉로11길 10-11  서울특별시 구로구 개봉동
1   2500.0        25           J팰리스     고척로31길 15  서울특별시 구로구 개봉동
2   3695.0        19          리움골든빌  개봉로11길 28-28  서울특별시 구로구 개봉동
3   3000.0        65  태산무지개(307-19)    개봉로19길 129  서울특별시 구로구 개봉동
4   1000.0        55   태산무지개(107-0)    고척로27길 119  서울특별시 구로구 개봉동"
1153010700,11,37.29,5,2016,"   deposit  pricemon       building          road           dong
0    300.0        22          라다팰리스    고척로21가길 72  서울특별시 구로구 개봉동
1   2041.0        27         비젼파크타운     경서로5길 7-6  서울특별시 구로구 고척동
2    422.0        39  엘림하우스(109-14)  고척로27길 81-14  서울특별시 구로구 개봉동
3   3000.0        47         디자인하우스    개봉로12길 5-9  서울특별시 구로구 개봉동
4   3000.0        50          하은빌리지     경인로42길 26  서울특별시 구로구 개봉동"
1153010800,18,59.9,3,1999,"   deposit  pricemon   building         road           dong
0   1500.0        50  대하쉐르빌타운7동    고척로3길 105  서울특별시 구로구 오류동
1   5000.0        50   삼화프라임빌2동   서해안로21길 18  서울특별시 구로구 오류동
2   1000.0        70    우덕맨션(나)  오리로9길 33-19  서울특별시 구로구 오류동
3   4000.0        40     태성그린빌라  고척로3길 86-15  서울특별시 구로구 오류동
4   3500.0        40  대하쉐르빌타운2동    고척로3길 106  서울특별시 구로구 오류동"
1153010800,11,36.24,1,1987,"   deposit  pricemon            building          road           dong
0    300.0        45            (142-18)   오류로8길 105-4  서울특별시 구로구 오류동
1   1000.0        40                미래빌라  서해안로 2313-10  서울특별시 구로구 오류동
2   3000.0        40                미래빌라  서해안로 2313-10  서울특별시 구로구 오류동
3   3000.0        35  별장빌라 가동, 나동(50-43)    고척로21나길 77  서울특별시 구로구 개봉동
4   1000.0        40                우신빌라      오리로 1265   서울특별시 구로구 궁동"
1153010800,11,36.48,1,1991,"   deposit  pricemon            building          road           dong
0    300.0        45            (142-18)   오류로8길 105-4  서울특별시 구로구 오류동
1   1000.0        40                미래빌라  서해안로 2313-10  서울특별시 구로구 오류동
2   3000.0        40                미래빌라  서해안로 2313-10  서울특별시 구로구 오류동
3   3000.0        35  별장빌라 가동, 나동(50-43)    고척로21나길 77  서울특별시 구로구 개봉동
4   1000.0        55                동산빌라      오류로 54-9  서울특별시 구로구 오류동"
1153010200,18,59.36,5,2018,"   deposit  pricemon building           road           dong
0   2784.0        23  씨제이씨아트빌  가마산로20라길 20-9  서울특별시 구로구 구로동
1   5000.0        33   갤러리하우스     구로동로28길 13  서울특별시 구로구 구로동
2   1000.0        60   갤러리하우스     구로동로28길 13  서울특별시 구로구 구로동
3  15000.0        10   목련맨션A동      도림로 44-10  서울특별시 구로구 구로동
4   2000.0        75      해오름      구일로8길 139  서울특별시 구로구 구로동"
1153010700,10,34.62,6,2019,"   deposit  pricemon       building         road           dong
0   2000.0        60          동부에이스  개봉로17나길 111  서울특별시 구로구 개봉동
1    300.0        22          라다팰리스   고척로21가길 72  서울특별시 구로구 개봉동
2   1999.0        26  개봉파크빌2(131-5)  경인로33마길 4-7  서울특별시 구로구 개봉동
3   3000.0        70       동건덕의센트레빌   고척로52가길 39  서울특별시 구로구 고척동
4   3000.0        47         디자인하우스   개봉로12길 5-9  서울특별시 구로구 개봉동"
1153010700,13,42.22,2,2013,"   deposit  pricemon     building           road           dong
0   5000.0        60         유진캐슬   개봉로15길 46-20  서울특별시 구로구 개봉동
1   1644.0        14          블루힐  개봉로17아길 41-10  서울특별시 구로구 개봉동
2   2000.0        70  청림빌(309-13)    서해안로34가길 37  서울특별시 구로구 개봉동
3   2000.0        60       다원아트3차   개봉로11길 63-15  서울특별시 구로구 개봉동
4  13000.0        10         노블리움   개봉로11길 28-23  서울특별시 구로구 개봉동"
1153010200,4,13.192,2,2013,"   deposit  pricemon  building           road           dong
0    500.0        47       리츠빌  남부순환로 1082-72  서울특별시 구로구 구로동
1   2000.0        40  (476-75)     구로동로47길 13  서울특별시 구로구 구로동
2   2000.0        40  (476-75)     구로동로47길 13  서울특별시 구로구 구로동
3   2000.0        38  (429-29)     가마산로22길 54  서울특별시 구로구 구로동
4   3000.0        31    코끼리하우스  가마산로20다길 22-1  서울특별시 구로구 구로동"
1153010700,13,42.98,2,2013,"   deposit  pricemon     building           road           dong
0   1644.0        14          블루힐  개봉로17아길 41-10  서울특별시 구로구 개봉동
1   5000.0        60         유진캐슬   개봉로15길 46-20  서울특별시 구로구 개봉동
2   2000.0        70  청림빌(309-13)    서해안로34가길 37  서울특별시 구로구 개봉동
3   3991.0        12        진영에코빌     고척로21가길 28  서울특별시 구로구 개봉동
4   2000.0        60       다원아트3차   개봉로11길 63-15  서울특별시 구로구 개봉동"
1153010600,17,56.72,2,1994,"   deposit  pricemon          building          road           dong
0   3000.0        50  창동타운 104동(60-99)    고척로19가길 25  서울특별시 구로구 개봉동
1   2500.0        25              금성빌라    고척로27다길 42  서울특별시 구로구 고척동
2  16800.0        15            문영르네상스    고척로52가길 48  서울특별시 구로구 고척동
3   9000.0        14       애경빌라(311-1)    고척로52마길 39  서울특별시 구로구 고척동
4  10000.0        30             성화아트빌  고척로27다길 36-7  서울특별시 구로구 고척동"
1153010700,12,39.63,4,2014,"   deposit  pricemon building          road           dong
0   1488.0        12  오성드림빌3차   개봉로11길 71-7  서울특별시 구로구 개봉동
1   3000.0        60    대우예다지        고척로 20  서울특별시 구로구 오류동
2   2000.0        60   다원아트3차  개봉로11길 63-15  서울특별시 구로구 개봉동
3    500.0        40    테라하우스    고척로16가길 29  서울특별시 구로구 오류동
4   5000.0        40  비발디캐슬2차      경인로35길 8  서울특별시 구로구 개봉동"
1153010200,14,45.51,1,2003,"   deposit  pricemon  building          road            dong
0    700.0        57  (797-11)      도림로6길 44   서울특별시 구로구 구로동
1    300.0        55      만민빌라  디지털로20길 22-3  서울특별시 구로구 가리봉동
2   1000.0        48  (743-63)    구로동로12길 48   서울특별시 구로구 구로동
3   1000.0        50  (738-16)  구로동로18길 20-4   서울특별시 구로구 구로동
4   3000.0        40  (739-23)    구로동로20길 28   서울특별시 구로구 구로동"
1153010600,15,49.965,2,2003,"   deposit  pricemon         building            road           dong
0   2000.0        50            대진그린빌  안양천로537가길 15-3  서울특별시 구로구 고척동
1   2000.0        60    뉴행운타운(139-11)       경인로33길 14  서울특별시 구로구 개봉동
2   2000.0        50            신아파크빌    개봉로3가길 82-39  서울특별시 구로구 개봉동
3   7500.0        25  대림성화홈타운(나)(455)   고척로52라길 19-23  서울특별시 구로구 개봉동
4   2000.0        55         청우아트빌 A동    경인로35길 64-11  서울특별시 구로구 고척동"
1153011000,19,61.26,3,1985,"   deposit  pricemon building      road           dong
0    500.0        40     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
1    100.0        53     두암빌라  부일로9길 49  서울특별시 구로구 온수동
2   4000.0        18     두암빌라  부일로9길 49  서울특별시 구로구 온수동
3   1000.0        50     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
4   1000.0        40     두암빌라  부일로9길 49  서울특별시 구로구 온수동"
1153010200,11,36.01,-1,2014,"   deposit  pricemon    building             road            dong
0   3000.0        60         더그린           우마길 28  서울특별시 구로구 가리봉동
1    300.0        55        만민빌라     디지털로20길 22-3  서울특별시 구로구 가리봉동
2   2000.0        38    (429-29)       가마산로22길 54   서울특별시 구로구 구로동
3   4000.0        40  예그린(2-254)  남부순환로105길 242-9  서울특별시 구로구 가리봉동
4    200.0        30     (752-8)     구로동로22길 70-5   서울특별시 구로구 구로동"
1153010700,18,59.96,4,2014,"   deposit  pricemon       building         road           dong
0    100.0        26         힐스바로크빌    개봉로17길 64  서울특별시 구로구 개봉동
1  16300.0        12            골든뷰    고척로22길 12  서울특별시 구로구 개봉동
2    200.0        36  오성드림빌(155-33)  경인로35길 16-8  서울특별시 구로구 개봉동
3    574.0        50          진성홈타운   경인로33바길 24  서울특별시 구로구 개봉동
4   6241.0         9        (307-9)   서해안로34길 42  서울특별시 구로구 개봉동"
1153010800,16,51.29,2,2017,"   deposit  pricemon  building          road           dong
0    527.0        29     오성드림빌    고척로27다길 11  서울특별시 구로구 개봉동
1  11800.0        35      로제트힐  부일로19길 50-10   서울특별시 구로구 궁동
2   8000.0        66      로제트힐  부일로19길 50-10   서울특별시 구로구 궁동
3   2344.0        20  (306-20)    개봉로17다길 52  서울특별시 구로구 개봉동
4    560.0        34     진영파크빌     경인로31길 28  서울특별시 구로구 개봉동"
1153010200,12,40.17,3,1994,"   deposit  pricemon  building          road           dong
0  10000.0         7  (744-27)  구로동로18길 29-9  서울특별시 구로구 구로동
1   2000.0        42  (740-34)    구로동로22길 40  서울특별시 구로구 구로동
2   4000.0        35   (791-1)     도림로12길 28  서울특별시 구로구 구로동
3   4000.0        35   (791-1)     도림로12길 28  서울특별시 구로구 구로동
4   1000.0        55   (739-5)    구로동로12길 35  서울특별시 구로구 구로동"
1153010200,12,38.4,3,1993,"   deposit  pricemon  building          road           dong
0   4000.0        35   (791-1)     도림로12길 28  서울특별시 구로구 구로동
1   4000.0        35   (791-1)     도림로12길 28  서울특별시 구로구 구로동
2  10000.0         7  (744-27)  구로동로18길 29-9  서울특별시 구로구 구로동
3   2000.0        42  (740-34)    구로동로22길 40  서울특별시 구로구 구로동
4   4000.0        25  (752-35)  구로동로8길 70-15  서울특별시 구로구 구로동"
1153010600,17,56.14,5,2016,"   deposit  pricemon       building          road           dong
0    300.0        20           영모던빌  고척로27길 93-58  서울특별시 구로구 개봉동
1   2466.0        21          샤인하우스   서해안로34가길 25  서울특별시 구로구 개봉동
2    100.0        20  오성드림빌(155-33)   경인로35길 16-8  서울특별시 구로구 개봉동
3    612.0        33          진영에코빌    고척로21가길 28  서울특별시 구로구 개봉동
4   2353.0        20           다인주택  개봉로11길 10-11  서울특별시 구로구 개봉동"
